id1,id2,label
3805221,6200427,0
53072,13895611,0
1689178,11260407,0
8413447,13123433,0
10927326,10559233,0
4091624,3296589,0
13234653,8855749,0
3566313,11263275,0
3831124,8059348,0
10990729,224968,0
3770563,8994754,0
12551248,12185142,0
7168685,3283688,0
836280,8505833,0
10442920,3718511,0
8945299,8978984,0
6298831,10304897,0
10667094,6378237,0
1208865,11237222,0
11071298,3907033,0
9311153,11320940,0
6532758,357462,0
1395176,6337043,0
1107271,1371028,0
336860,10363523,0
6654786,13734258,0
3908480,12757989,0
8615086,13180667,0
7236276,1374947,0
12125158,12644475,0
8882568,10756550,0
449302,991948,0
13143151,1141539,0
6747886,9617435,0
13974044,13086997,0
10841113,7472561,0
13177937,522066,0
14165659,2880791,0
6778687,2131323,0
11228680,9215116,0
12958409,2985458,0
2711284,13676238,0
11989918,8539388,0
6062853,2922960,0
14143801,7201112,0
9157367,11387235,0
326434,13872009,0
6507041,6002739,0
199726,12759309,0
1805459,3674293,0
636180,9936715,0
3241543,6331712,0
7187545,12546944,0
1684065,11344439,0
8679583,9632516,0
741279,11299060,0
709806,5930991,0
12416566,10653347,0
1394582,10591655,0
6745164,13624444,0
10204708,9149582,0
3702843,11886165,0
696370,11828879,0
9436626,2536486,0
741401,12840884,0
8976804,10400670,0
3695877,6284216,0
11369239,3881524,0
3270714,3321988,0
2368151,10720369,0
1743293,7585048,0
387295,9820458,0
12512210,10798257,0
3187239,11973233,0
7989424,3795261,0
5902454,832681,0
6276079,7835006,0
3093899,3784417,0
9085870,13650651,0
28428,11438796,0
669739,10858659,0
13861264,9457546,0
2370497,14061774,0
2970290,3715583,0
3841118,9479256,0
9726571,6129855,0
9839457,6633738,0
10987650,2908671,0
6272000,3930608,0
13730774,1771381,0
8296777,679652,0
3725437,9554387,0
11710058,13109926,0
8915679,2174818,0
10572292,7053385,0
1082119,13272306,0
6316777,6587880,0
6725525,779865,0
1107963,7269898,0
9637822,6904387,0
11974859,6990833,0
12090501,13702015,0
9327209,13521656,0
9341079,3811537,0
9689580,8942848,0
3718716,446314,0
12146950,9957639,0
3906368,8515809,0
11639643,13189359,0
13529446,13852394,0
3504776,10359088,0
12699645,2699063,0
8021264,13909658,0
7561284,8219972,0
2267868,454816,0
8413327,3904927,0
1337623,2749323,0
2689918,13277585,0
10774713,13565208,0
779878,12369254,0
3399649,12804049,0
6111813,13707841,0
6905189,3686620,0
12090501,3736900,0
2733271,10231484,0
7428303,8267206,0
8345472,8000668,0
12540654,10096292,0
13126278,1492034,0
1007921,2125590,0
10797975,7142863,0
7022332,1691127,0
9011088,12754893,0
11346728,7187545,0
9310982,3904957,0
1297930,13171144,0
6874906,9304250,0
2176379,9936176,0
4116949,1547140,0
3322732,12754893,0
1729630,12733531,0
12808660,9537572,0
8900378,13162570,0
10513000,9976751,0
6121238,68049,0
13019678,2654569,0
2366539,358758,0
12815664,12644475,0
8464209,10476566,0
409175,944296,0
9332647,8391601,0
8493367,2781775,0
7127714,11729941,0
1712971,13244365,0
11945679,13775187,0
2629780,12315539,0
9211006,8703745,0
5899493,12944381,0
3055820,5846128,0
8932467,7096971,0
8296777,11401604,0
8605310,1730944,0
6172769,8267676,0
965083,1387715,0
2244246,7753936,0
9989193,10767036,0
13530145,3173259,0
515584,3900284,0
9267085,12687191,0
6582104,6893434,0
11901297,9774786,0
8555205,4073269,0
1686091,8791647,0
2115197,9726589,0
5954970,9114772,0
10030351,10088570,0
3099119,8328913,0
3456937,11928121,0
2688355,484321,0
1907256,11292012,0
1850469,9492002,0
9799546,113497,0
13129296,9109123,0
14047036,8886558,0
9839457,692212,0
10567568,12288067,0
11410879,2232225,0
8457687,965083,0
12540654,12915428,0
3378125,17075,0
2084351,11321727,0
11986512,13212066,0
1277630,1696488,0
262556,3838687,0
3742818,8455561,0
609669,9612544,0
6649902,10767410,0
1787613,13251289,0
6221787,8152740,0
9549525,2146116,0
6785983,10170413,0
7108013,12965846,0
6145193,13252532,0
10543236,10318016,0
9241428,8406663,0
3240735,10988244,0
6221185,1428382,0
12497968,12955490,0
9652213,2083011,0
10363560,10489863,0
13027107,3083640,0
9723262,11320940,0
9190065,2958083,0
2205857,7897007,0
227508,3383234,0
2207841,2831845,0
7368190,8030912,0
9866305,11614986,0
6641446,2076153,0
12513318,9001118,0
12790828,697446,0
8695897,944780,0
10169442,7146078,0
1089935,880018,0
1089935,580434,0
7055334,725129,0
8483481,10946381,0
1395176,13863244,0
6507041,8105523,0
1821306,10364870,0
724443,883607,0
12338792,9633412,0
5897240,2997273,0
402300,11439376,0
12512210,3384800,0
12741927,12731768,0
13852394,2236807,0
10380730,12536624,0
8994216,10630682,0
3839713,13717721,0
11236214,12539944,0
4049836,9430410,0
10337173,2877243,0
7588945,3792353,0
8977749,11032678,0
470486,12647436,0
3947427,1491654,0
3185809,1082119,0
6460300,941373,0
254259,7660667,0
13018535,3391650,0
13161391,8556400,0
6962311,3369661,0
8177553,1167168,0
13189949,14174705,0
11401396,2152233,0
12544032,12807391,0
6172769,13395092,0
9376025,10987397,0
9658740,6316777,0
6438064,12353429,0
11602242,10323341,0
12521707,5902620,0
13714771,8620263,0
12672291,13938514,0
1338686,10810304,0
6778687,1600568,0
3562811,8410930,0
7976643,3083317,0
9889030,6467059,0
7474154,12787296,0
16179,1373162,0
407622,8806692,0
2393320,11786162,0
13380145,13926384,0
3556787,1982673,0
1791504,581757,0
5969577,11226809,0
3267425,1597194,0
10986316,1527000,0
622801,3994869,0
9022988,12718856,0
12045766,7923849,0
2062567,7428303,0
10122575,3210198,0
13133286,9799622,0
764511,9520270,0
1109660,6652394,0
12251363,13600886,0
11379108,2735481,0
12578271,4095300,0
11217705,13347992,0
3940114,6573151,0
2124605,10732073,0
9315070,13636255,0
12120296,8890017,0
12355975,9612973,0
8915817,6363698,0
3108494,13778626,0
3615414,3012600,0
9291916,13707841,0
3694921,582771,0
9115611,566218,0
9294383,2689098,0
1635965,2182199,0
1538230,1324649,0
1414404,3368306,0
12953002,9064440,0
9656690,1657619,0
69593,1104748,0
2758001,8229576,0
8343698,10635302,0
11670317,1602696,0
9019609,6749252,0
409038,9875432,0
3390561,3203788,0
6660590,2658394,0
13168380,5965681,0
1700329,11071298,0
10428584,9018734,0
12910341,968171,0
3188160,1635865,0
9979907,1319244,0
831761,8515629,0
3834887,1230345,0
9316180,9707229,0
6064224,68049,0
1900367,816660,0
10578195,1700140,0
10599896,736089,0
8766582,6352889,0
11959568,12997736,0
6349456,8712901,0
10401138,13881431,0
2115245,6942734,0
2165550,910541,0
7457074,9172424,0
11555511,9421884,0
12491418,224968,0
13119213,14006269,0
2455508,7983419,0
9086696,6842313,0
11886165,7973214,0
1141659,6579281,0
2047934,13272455,0
8758260,8308519,0
10675068,3377741,0
13237185,7711048,0
7052932,6118155,0
8097861,697309,0
10389734,1130018,0
9637684,5924228,0
9544009,3697110,0
560571,13123433,0
7588157,7774525,0
932827,1042480,0
1074014,2985379,0
10401848,6228519,0
12102962,3274304,0
8890017,6357465,0
8644278,11591984,0
10081160,10688271,0
13247655,5895137,0
11998424,9984108,0
12734141,13144284,0
6457447,319455,0
5950194,12383778,0
9730514,3668027,0
13091847,697386,0
12373491,6045612,0
141361,10817734,0
8901018,11604887,0
1790449,12136133,0
10798257,3451861,0
11347699,10197402,0
6844271,3186331,0
9547753,10180922,0
1718553,9935306,0
13164853,7336428,0
3446025,10839871,0
13466872,405269,0
13086993,990771,0
2697412,10122644,0
1554520,10235063,0
13029784,759207,0
495304,10361563,0
8979838,3978056,0
8710047,6142818,0
8506127,13907720,0
12897625,810656,0
10996010,676200,0
8543540,13152240,0
3700439,11325422,0
11841216,2378216,0
11474920,9269275,0
615797,6816462,0
9989193,2327960,0
12315214,8664451,0
4007904,3201382,0
1255742,854247,0
1435646,7657517,0
9388779,9314865,0
281277,9430019,0
13062085,478911,0
3343390,1466068,0
13120103,4181716,0
307696,12759007,0
6553743,10799261,0
1081844,1104748,0
12834615,3903536,0
13515448,3176543,0
2878768,3902446,0
11296503,3725724,0
9019511,2034950,0
8258857,3299762,0
12807391,8777892,0
5965515,7474154,0
9237832,2146205,0
12171597,13124010,0
325371,12336492,0
9771527,1183603,0
9658182,8564190,0
13156379,1238480,0
399847,9633020,0
7531642,6476871,0
8341840,13842410,0
1123969,1951584,0
11565102,6797891,0
1635865,1373725,0
9845591,2163230,0
813489,10138133,0
12698801,14149969,0
6907861,13933366,0
868775,2418233,0
2557785,533753,0
11213290,478005,0
9174544,484280,0
9358888,3392706,0
8267206,2947704,0
9479256,13521656,0
1749340,94990,0
6411205,9408092,0
11470548,13152437,0
14173166,12623766,0
3806673,11945138,0
2135460,8045704,0
7905763,11592006,0
12383998,6400639,0
1145388,10171010,0
7707442,3277797,0
13850725,3907258,0
6055479,2295081,0
9085871,9215290,0
12422479,1468226,0
3698356,12855983,0
10317564,7022921,0
2696293,12686393,0
947393,8893689,0
4073269,3340141,0
13130885,9701633,0
2747722,9341079,0
9022988,578446,0
11172455,10362790,0
8331911,8506127,0
6785210,1811269,0
1859548,13246710,0
9203612,8039799,0
2970122,12742505,0
9774519,2420675,0
9520270,9774530,0
13266561,11263336,0
11945491,1640475,0
9153369,8038100,0
13039311,8327509,0
9241428,7868258,0
6516429,12338101,0
7835006,3311444,0
12507505,11396892,0
1255078,8366299,0
8273062,8569706,0
1052842,9678847,0
5842843,894903,0
10088298,10471521,0
3620179,3116736,0
3324059,3598127,0
2878074,13033917,0
8265186,9263821,0
199726,197305,0
9458722,2520363,0
6256451,3287380,0
2997273,12602527,0
2006029,7936999,0
995245,11409175,0
3710632,4060230,0
185780,7605533,0
8867455,7604224,0
2994223,10261176,0
9629574,3131784,0
6152787,8529204,0
10258183,9534177,0
11778579,8331054,0
7659605,790813,0
9851613,8578715,0
10171972,2772465,0
9800955,9311682,0
8949467,2955652,0
3667081,1491654,0
1009286,9108308,0
7585056,6989652,0
9269681,10058517,0
13618644,13715811,0
3688228,12493103,0
9726589,9843473,0
9910304,12512210,0
682929,11861351,0
7161851,7982436,0
6152715,9979907,0
11579391,13185402,0
6928188,2057455,0
3116463,12827398,0
13483674,7639997,0
7294400,13774410,0
816533,6964685,0
7228737,1161036,0
3952790,8855749,0
1020377,9195926,0
7545529,10590277,0
6694171,9582430,0
9264772,9177234,0
12819181,10687825,0
9157367,6741346,0
12914016,10428584,0
637189,6769191,0
9909651,9753145,0
12533518,8748527,0
9867461,9556621,0
10445889,9616447,0
5899384,557812,0
674011,2393320,0
6047096,859222,0
13260447,12090650,0
7531642,3998508,0
9794825,13073008,0
7036693,8413327,0
619394,13392470,0
9923414,10690577,0
8695897,10176488,0
12404322,10260788,0
1486578,9022560,0
9843612,1765721,0
1758735,222340,0
2248566,8380819,0
1073739,12543245,0
944780,10735083,0
9267085,718580,0
2997273,7113588,0
10773059,1333755,0
12923272,6540569,0
1678484,3944438,0
3283610,13733666,0
281212,8488291,0
3759914,8579340,0
3304615,7658154,0
2658648,7512889,0
8977828,12542363,0
9245850,9441618,0
6452497,13137646,0
12382611,881946,0
11772197,6845682,0
1671771,7555532,0
6744564,9795043,0
1738162,12851690,0
2152233,13516351,0
3106257,1180989,0
2688355,11918889,0
10417310,3211187,0
10580517,2662061,0
8943977,2982109,0
10242957,12643865,0
6442556,6970444,0
6121238,7187202,0
12461852,4179172,0
977594,9913710,0
12254454,9567259,0
415006,2598582,0
13269824,10559233,0
9652213,9087298,0
5895614,13266955,0
2341590,7020032,0
1215671,3378615,0
2280062,13229826,0
731090,8643687,0
13155250,9070355,0
13913995,3904925,0
2012751,10250961,0
10106188,10667094,0
5899493,3753014,0
13733550,566218,0
14021263,1963893,0
8810660,1544229,0
12924679,8703745,0
11608905,10445355,0
12325272,13756912,0
2564165,3915589,0
6611996,9319960,0
1144422,3340520,0
1881128,10419252,0
13738066,6009519,0
13762992,11478862,0
9397152,3214281,0
9284728,8339012,0
11067654,6816462,0
475040,8008351,0
12393565,1441202,0
9289123,11704446,0
12666231,2358848,0
12858184,3773048,0
1079300,7923849,0
9654266,6052374,0
11240286,12811556,0
8817612,10327227,0
8536559,2453279,0
13148592,10448058,0
1216617,6581258,0
9737737,8793036,0
2176379,6468179,0
5949123,4083399,0
13743961,6968916,0
2931721,12280580,0
7254796,6502428,0
13051951,11461046,0
4084417,585955,0
13023478,10626230,0
11106951,10577388,0
8526923,7893916,0
8344794,8739445,0
9166314,8502211,0
3678255,1480765,0
3399700,3038984,0
12768850,2569235,0
6152715,2896701,0
1189217,10042370,0
3366209,2563821,0
2034950,6405446,0
13045031,3336315,0
13019678,3695877,0
69593,3972912,0
8029325,13852394,0
2574488,943395,0
896834,6724474,0
6173481,3757831,0
6559193,8976804,0
8101125,1784866,0
9215253,9555642,0
10996673,163466,0
2922960,13048350,0
2655590,7157957,0
579670,10164508,0
148874,6671061,0
10529818,58253,0
1143397,1821409,0
8916669,12173453,0
1702629,10375468,0
9890670,12523623,0
11875064,3904931,0
8330978,8331911,0
10444451,34383,0
10209711,8977749,0
12146950,3176764,0
3048448,13521656,0
8694941,11342601,0
3245020,3041886,0
5960876,13079593,0
1597194,5997568,0
7536879,3694633,0
8289468,8620937,0
910336,3366546,0
8892531,784945,0
358404,3011721,0
4001348,5895614,0
12939725,2579762,0
6247661,13782039,0
9724821,12325272,0
1388755,10689420,0
3363876,10666349,0
1156149,3760070,0
7093433,9540847,0
10670852,13380424,0
12397998,3012347,0
1811269,13715824,0
1206974,5884519,0
9819138,9768728,0
11875064,1729253,0
1333922,8962231,0
498682,11299060,0
12493021,6778813,0
10820748,402300,0
6332554,9944608,0
2194736,803102,0
6741002,9627247,0
9656690,3147447,0
10341546,7778672,0
5890301,2658648,0
10103623,357778,0
4006235,6999186,0
3760070,1386297,0
3790781,464777,0
7507502,1700613,0
757921,1683577,0
7399387,6532195,0
12958409,7090739,0
12368258,11310960,0
9263765,6963085,0
11815142,6502428,0
6778813,12761202,0
14165659,8767616,0
785492,3607566,0
11978407,2849439,0
9795043,1758683,0
6094120,6863206,0
2478135,4116949,0
10986316,3094430,0
651063,13995126,0
13162025,3718716,0
9139224,3754466,0
13776509,11284364,0
3327455,12103766,0
2018817,7894737,0
3238999,454816,0
2931786,3229220,0
1604565,8007970,0
11215133,14156352,0
12380740,12016461,0
4112454,12834664,0
294319,9930730,0
5899493,10726711,0
2057455,9291497,0
12876275,6342257,0
13911936,10383966,0
6439783,9707229,0
6417309,13767554,0
8801905,13233390,0
1239029,13478094,0
10366943,6760512,0
1632272,10062013,0
13810118,7015962,0
9332033,3247286,0
9704280,7289212,0
3549681,6273161,0
9571737,11999226,0
1441873,9634391,0
3694633,471344,0
1686091,6860096,0
2406626,6596725,0
10836165,13245077,0
8351996,11953438,0
5968094,8052111,0
10949741,3066910,0
3285930,2780356,0
5882264,4086250,0
10245692,12093269,0
1821420,3145550,0
12338072,3633076,0
12631997,1180989,0
9869907,345279,0
3648226,1322722,0
10279233,9730514,0
12687191,2344440,0
9850633,8058289,0
6151949,9935166,0
13270395,10969654,0
916891,13025214,0
3203703,72077,0
7053444,8556400,0
800688,22467,0
7040031,9674846,0
8002945,837267,0
3947427,8912652,0
14013177,9727385,0
13024138,8631476,0
1574156,926957,0
9726126,3176455,0
13312561,1174634,0
12675985,5902378,0
13148244,813099,0
7001064,375185,0
701068,1202668,0
6756421,6611046,0
12291982,2126129,0
8373797,13532196,0
8809482,9284728,0
13138863,9713830,0
790076,10185081,0
4004389,3742550,0
3626494,58253,0
10012826,6762491,0
2746270,13175311,0
1866055,8459436,0
14042490,10771630,0
9087034,11584581,0
4114404,6968423,0
13909658,9862106,0
11917140,9433907,0
9197168,13673418,0
1466545,13861264,0
1988290,11588763,0
8490128,9450269,0
3299871,10327576,0
2075218,2070994,0
12565278,13394580,0
8003163,8923292,0
8466825,407819,0
3384939,8806692,0
6741002,7136881,0
9090766,3241199,0
6959484,1428141,0
3715583,3351145,0
4134388,8316815,0
6791580,6466606,0
13714669,13040675,0
13719500,462789,0
8372644,498682,0
9976640,11599437,0
13008323,8023181,0
450512,11309187,0
7427408,6824833,0
9115853,8038527,0
12926187,12687974,0
6092078,11762414,0
7054397,14048147,0
357396,2339896,0
13627651,6492721,0
1779139,840280,0
937734,9042571,0
1881102,6657009,0
11778579,10929729,0
3012600,3556256,0
6277126,443700,0
13500590,2468863,0
8916669,7477491,0
2164586,1495131,0
9978091,10819445,0
2258413,13529231,0
731090,13272699,0
2749323,2110465,0
10453402,278706,0
8354021,10058517,0
3877854,6750507,0
9863604,3340443,0
7265648,3897673,0
13606608,3277245,0
14153097,3288588,0
9442163,11357058,0
6294137,7403526,0
12406817,1202668,0
2659544,8992826,0
449302,13477360,0
1318030,3811930,0
2574488,3811280,0
1370955,8777941,0
8567920,9198122,0
13129815,7659605,0
248005,6439783,0
6228519,2124604,0
714868,9087034,0
9861937,12530388,0
6587880,9847024,0
9196173,10160385,0
9237832,1158762,0
9397152,7322755,0
5884519,12761202,0
1950870,1743048,0
284343,3800215,0
2257595,12623108,0
12748029,2361351,0
2268687,1145388,0
3177535,13632390,0
8065908,1466819,0
5882264,13129296,0
10124944,12439435,0
6007424,8095843,0
3973190,13111710,0
2931786,11508198,0
1424532,1091980,0
8927715,8430505,0
1124609,11620100,0
13125769,13366629,0
9364761,10339747,0
11225747,1175225,0
5855493,1673269,0
12215438,9043845,0
9087574,7938850,0
819995,744767,0
6942734,1340473,0
9115800,11937298,0
1243961,3696652,0
8105523,10998806,0
3948151,6285447,0
10815824,10641363,0
9591413,9652213,0
2509043,1399965,0
9867461,3041410,0
10817734,6826389,0
2908671,3696259,0
7768956,8423917,0
1163404,13033757,0
831354,14116468,0
12754132,6490887,0
937489,11700607,0
7033933,13266456,0
3567591,3128234,0
10566505,9320132,0
1764234,10570538,0
1491654,8489403,0
681446,113497,0
7932449,11255716,0
8994754,2106099,0
846119,12026174,0
9936715,12790828,0
10037613,2853181,0
13155309,11508253,0
13565208,12400556,0
14176861,780447,0
9261657,7360218,0
6790333,2465911,0
8740012,13726843,0
462789,10323672,0
7967263,7646843,0
1432989,8662274,0
13738066,9843612,0
8095843,13264527,0
2104071,13818490,0
472247,10616651,0
382261,8597693,0
887679,10145397,0
10985681,2359477,0
4024893,2565044,0
1714306,12641146,0
13446922,3138553,0
9022988,311131,0
13356694,6791258,0
3203703,9803199,0
11989792,10838462,0
13144896,6400639,0
10773059,13623114,0
12776514,1228155,0
10967581,762647,0
305179,1400337,0
2517485,7595775,0
6917175,2522184,0
6264233,6307615,0
10041969,12309376,0
1374947,672472,0
11153680,1693311,0
9072341,13197127,0
2017152,715686,0
6092078,10211050,0
10428584,6085133,0
9526046,13537468,0
8219948,3500087,0
7784444,6975468,0
13025214,521006,0
10567194,3369661,0
2685224,2471434,0
9841834,8305209,0
10142699,9627247,0
10582383,9207627,0
7735620,4180923,0
7658154,12805624,0
10572292,7865536,0
9976890,6990505,0
13755305,3108362,0
3263339,8487178,0
1428141,7035838,0
11474920,10516099,0
948059,1637314,0
9911782,3718511,0
22467,7106455,0
6793186,1059265,0
2126129,8257215,0
3831124,7524438,0
2401537,1524371,0
3109764,8538948,0
12410837,10169442,0
2853207,6376559,0
380728,7955799,0
8036733,10298564,0
3321988,2135625,0
12400556,619394,0
11642195,11711191,0
9456274,13676238,0
880694,11067963,0
11880272,10166359,0
12141775,9931867,0
12157526,10298564,0
4180923,12227022,0
4004415,10598162,0
12915428,11369239,0
9064804,1254298,0
7158763,12545409,0
3567897,3053822,0
2124605,8901628,0
