id1,id2,label
9803199,1718553,1
9803199,12330938,1
9803199,10319794,1
1718553,12330938,1
1718553,10319794,1
12330938,10319794,1
12842060,10600169,1
1742657,1390858,1
10009403,9976890,1
9269681,9554390,1
7818661,11989918,1
12106397,7601478,1
2633166,2563821,1
6947717,13782164,1
9627357,10184587,1
1337072,2817503,1
17075,10292328,1
14053745,13818490,1
14053745,13810118,1
14053745,13881431,1
13818490,13810118,1
13818490,13881431,1
13810118,13881431,1
12628793,1694165,1
6538406,11797872,1
3011080,3026149,1
12846229,13742275,1
12846229,13028786,1
13742275,13028786,1
5899493,11469402,1
5899493,5861449,1
11469402,5861449,1
10179287,9418808,1
10179287,6824833,1
9418808,6824833,1
12857232,983369,1
2222944,3320042,1
2222944,10560557,1
2222944,10078449,1
3320042,10560557,1
3320042,10078449,1
10560557,10078449,1
13042832,5882264,1
7468582,12291982,1
995245,8057830,1
13135098,7774733,1
13135098,13097441,1
7774733,13097441,1
8794861,8766154,1
9841190,3744443,1
8663305,7342566,1
8663305,8080839,1
7342566,8080839,1
6863991,5888938,1
2626947,2288651,1
2626947,2629895,1
2288651,2629895,1
221004,10124532,1
14062651,12382317,1
13542645,724673,1
13148592,12626953,1
13148592,8909405,1
13148592,3186166,1
12626953,8909405,1
12626953,3186166,1
8909405,3186166,1
13785693,7085810,1
13785693,7066643,1
7085810,7066643,1
13899880,8446955,1
472247,7526507,1
13229826,12315976,1
1894613,2970290,1
1894613,12738582,1
2970290,12738582,1
8665012,11448477,1
7285270,7289212,1
7285270,7251055,1
7289212,7251055,1
12852243,13133287,1
12852243,10975982,1
13133287,10975982,1
1000300,11874919,1
1702629,1725407,1
1702629,1712971,1
1725407,1712971,1
790813,6045612,1
790813,7041022,1
6045612,7041022,1
2557785,8802815,1
8994216,3823125,1
8413111,8330978,1
8413111,7504798,1
8330978,7504798,1
10462973,1877574,1
164309,3621638,1
2920571,7471554,1
2920571,2969248,1
7471554,2969248,1
11917140,7693580,1
11917140,8351087,1
7693580,8351087,1
560423,693873,1
6402570,6326151,1
3554022,9850886,1
1983736,6568518,1
1983736,8376656,1
6568518,8376656,1
10045346,8599682,1
12390337,3693802,1
5960787,2223694,1
5960787,1354187,1
2223694,1354187,1
12666231,12579509,1
11617515,10216465,1
12353429,8658990,1
6145193,562172,1
6499776,11226809,1
7246443,894903,1
6829519,9241139,1
6968423,13838324,1
6968423,13394580,1
13838324,13394580,1
6785210,13559230,1
2658622,11493536,1
13483674,7447002,1
5967213,470887,1
6907181,3229220,1
13659423,9022297,1
10836165,8809482,1
10267222,10170736,1
13521956,12724985,1
13521956,13347990,1
12724985,13347990,1
14048147,3811129,1
13536100,3232470,1
13536100,12508429,1
3232470,12508429,1
9842572,13219341,1
423624,647385,1
399847,9257305,1
7779346,6490887,1
10520838,947456,1
6857538,1856884,1
6857538,1049292,1
1856884,1049292,1
3904931,3904925,1
3904931,3904927,1
3904925,3904927,1
1413864,1373162,1
11894822,10944526,1
10067806,9637253,1
12285532,8498282,1
357462,12753918,1
652904,6115154,1
652904,6084407,1
6115154,6084407,1
1007921,8411257,1
8528109,8505853,1
8528109,8422352,1
8528109,7708994,1
8505853,8422352,1
8505853,7708994,1
8422352,7708994,1
12926553,3623533,1
12926553,2420048,1
3623533,2420048,1
10301138,144120,1
8267676,6341534,1
189630,12891225,1
3570119,4168278,1
468951,11815601,1
468951,674107,1
11815601,674107,1
3839559,11420615,1
13617535,3284863,1
11670317,3927542,1
11670317,3096327,1
11670317,4112454,1
3927542,3096327,1
3927542,4112454,1
3096327,4112454,1
11401604,1951967,1
1834738,8420758,1
9013904,6716760,1
1102141,976825,1
1102141,11598617,1
976825,11598617,1
6895294,12042583,1
6749252,6724085,1
6749252,5894293,1
6724085,5894293,1
10973484,3685292,1
10973484,10401729,1
10973484,10988860,1
3685292,10401729,1
3685292,10988860,1
10401729,10988860,1
14116486,12331902,1
6838025,2135460,1
3832310,10160302,1
3832310,4083399,1
10160302,4083399,1
7955799,8173653,1
7955799,8332953,1
8173653,8332953,1
13715811,4002292,1
7082495,8428365,1
9362652,13205206,1
694266,674067,1
4088659,6587255,1
4088659,11707590,1
6587255,11707590,1
3545118,806845,1
2693890,5842843,1
8897674,3816088,1
7493773,3944062,1
9490548,12638109,1
1632272,7643576,1
1482711,7017327,1
7224106,7192475,1
7224106,7219592,1
7192475,7219592,1
10580517,6964685,1
10580517,6955234,1
6964685,6955234,1
11691467,2173848,1
3186622,221164,1
10310297,6996257,1
1143397,6616462,1
960098,11320698,1
13500590,12763207,1
10119191,165699,1
13263109,11082022,1
13263109,3234730,1
11082022,3234730,1
218724,9869907,1
917661,7236276,1
917661,844436,1
7236276,844436,1
11251328,11863731,1
2596409,2311619,1
2596409,2370727,1
2311619,2370727,1
1226103,1287082,1
1226103,904904,1
1287082,904904,1
7061919,7089763,1
8003163,10735451,1
8003163,8735916,1
10735451,8735916,1
1211683,1481793,1
7506421,8783573,1
12648899,12787153,1
12648899,6738935,1
12787153,6738935,1
10141184,1891957,1
10141184,2071523,1
1891957,2071523,1
13047523,9890670,1
6302144,621714,1
8276363,8056798,1
8673849,9840383,1
8673849,6308303,1
8673849,6350740,1
9840383,6308303,1
9840383,6350740,1
6308303,6350740,1
7167253,804571,1
13775392,13045031,1
13775392,12341265,1
13045031,12341265,1
6108259,7247119,1
6108259,768243,1
6108259,11821688,1
7247119,768243,1
7247119,11821688,1
768243,11821688,1
6750507,12289534,1
7158763,774196,1
9123314,377032,1
9123314,9173654,1
377032,9173654,1
599191,6064224,1
7411000,11225167,1
7411000,11578218,1
11225167,11578218,1
1352208,2226833,1
1352208,3666021,1
2226833,3666021,1
9304250,12403445,1
9304250,10592234,1
12403445,10592234,1
13726843,3047054,1
13726843,3048448,1
3047054,3048448,1
9537572,10518490,1
10859729,596905,1
854247,7265664,1
854247,7265665,1
854247,925784,1
7265664,7265665,1
7265664,925784,1
7265665,925784,1
3192853,3504776,1
883607,8726939,1
4006827,4179185,1
4006827,4169659,1
4006827,2977076,1
4006827,2968550,1
4179185,4169659,1
4179185,2977076,1
4179185,2968550,1
4169659,2977076,1
4169659,2968550,1
2977076,2968550,1
10842778,8874684,1
2556472,2611468,1
13159913,13599304,1
6532662,610042,1
6532662,3046792,1
610042,3046792,1
13237889,141249,1
2195861,10024725,1
722966,811879,1
6349068,1189644,1
3154210,14047036,1
3154210,6990128,1
14047036,6990128,1
3322215,12652957,1
3322215,9654266,1
12652957,9654266,1
12090650,6327030,1
1713650,9899944,1
12339219,3248097,1
12339219,9870073,1
12339219,3297138,1
3248097,9870073,1
3248097,3297138,1
9870073,3297138,1
9706797,9705395,1
9706797,91147,1
9705395,91147,1
2868443,3034312,1
12282234,3547725,1
6199157,6200427,1
3212154,7397417,1
3212154,13543288,1
3212154,3373161,1
3212154,9841834,1
7397417,13543288,1
7397417,3373161,1
7397417,9841834,1
13543288,3373161,1
13543288,9841834,1
3373161,9841834,1
6434989,6439790,1
6434989,6439783,1
6439790,6439783,1
6976589,6957402,1
8029325,515584,1
9150719,9269275,1
9150719,9089075,1
9269275,9089075,1
10339747,12621018,1
10339747,13138863,1
12621018,13138863,1
2666562,2038708,1
10969654,10996010,1
12712246,3620089,1
9633412,1123843,1
6861323,5901043,1
9730514,8257382,1
9730514,9635821,1
8257382,9635821,1
578029,6141305,1
3302331,8060343,1
5877773,10048113,1
5877773,12713315,1
10048113,12713315,1
11310960,11203713,1
12631997,695094,1
12631997,3348953,1
695094,3348953,1
6850087,8809524,1
1374802,10569992,1
1856627,1866055,1
1225315,13724615,1
1731845,12797233,1
7227995,12086031,1
9784069,12657535,1
1489387,7051743,1
7046491,7036693,1
7046491,4012198,1
7036693,4012198,1
6651383,10375468,1
10305124,1424015,1
3277253,13148244,1
9934133,9654711,1
9934133,9863980,1
9654711,9863980,1
1538178,8097716,1
7634039,11618869,1
10570538,13359913,1
7889414,8574597,1
7889414,8043090,1
8574597,8043090,1
12529786,2399512,1
1109660,7400091,1
11886165,9378608,1
2376763,10952178,1
12930826,12503444,1
12930826,9331610,1
12930826,7768628,1
12503444,9331610,1
12503444,7768628,1
9331610,7768628,1
12551248,474376,1
12551248,5937743,1
474376,5937743,1
8403701,2569235,1
8403701,2688158,1
2569235,2688158,1
8540149,8324114,1
8540149,2995613,1
8324114,2995613,1
10419635,10544873,1
3888599,11059765,1
3258009,12923272,1
7221037,2616567,1
13142403,12369254,1
13142403,2248566,1
12369254,2248566,1
7960451,4004389,1
3245020,12766404,1
2272126,10341258,1
9947083,3679288,1
13170868,3201382,1
13170868,9421884,1
13170868,10519015,1
13170868,9371985,1
13170868,10583505,1
3201382,9421884,1
3201382,10519015,1
3201382,9371985,1
3201382,10583505,1
9421884,10519015,1
9421884,9371985,1
9421884,10583505,1
10519015,9371985,1
10519015,10583505,1
9371985,10583505,1
9376723,13050242,1
1181113,11602873,1
1059265,6067988,1
6546429,4016699,1
9217500,13850689,1
12554909,3398730,1
13911374,13852394,1
7395057,7948079,1
7395057,8318834,1
7948079,8318834,1
3367972,3720925,1
3367972,9935994,1
3720925,9935994,1
10513000,10038424,1
9637282,2728073,1
12397053,8915595,1
10454379,9797957,1
10454379,1145368,1
9797957,1145368,1
10586713,12387223,1
9914723,9842898,1
11329892,1149126,1
12538295,3872103,1
13073008,6990096,1
3571262,9631495,1
6140615,581757,1
2017152,11849315,1
6651805,6572046,1
284881,1216559,1
13348130,6622925,1
9603118,2164783,1
6152787,11843145,1
12706873,8466825,1
6142517,693440,1
6142517,747919,1
6142517,741401,1
693440,747919,1
693440,741401,1
747919,741401,1
6097593,3708943,1
13272815,9107370,1
6409630,10258183,1
1088837,7854672,1
8748023,6791258,1
8748023,378722,1
8748023,8833994,1
6791258,378722,1
6791258,8833994,1
378722,8833994,1
6417309,11343524,1
3164207,9604647,1
8436438,868586,1
2341590,6228519,1
8791647,2326773,1
8039799,7076288,1
6579338,3974558,1
8331911,12826035,1
7038325,600539,1
7038325,7096727,1
600539,7096727,1
2451363,10339265,1
2451363,13153396,1
10339265,13153396,1
3034402,3839713,1
7141661,5862519,1
2360647,2735481,1
2061673,11910115,1
2061673,9147373,1
11910115,9147373,1
1703764,13120103,1
498422,718580,1
13062600,9356688,1
416666,7254796,1
13149514,6784826,1
13149514,13390625,1
6784826,13390625,1
6588335,7247795,1
9219468,13464062,1
3572131,8509208,1
454816,6086089,1
12523623,1078873,1
6420267,11995146,1
6420267,7701334,1
6420267,8380828,1
11995146,7701334,1
11995146,8380828,1
7701334,8380828,1
8365798,4134388,1
12654720,8660627,1
10397053,10122045,1
9290882,2804447,1
3269414,12495117,1
12366377,3673035,1
9923414,95705,1
1802521,1275901,1
12648656,10830540,1
13392372,13234932,1
13392372,13019678,1
13234932,13019678,1
11387235,8604325,1
13816750,8689897,1
10058517,11172455,1
12045766,6490755,1
8885825,2420675,1
3555513,12822491,1
14006269,3041886,1
7200336,944780,1
7342937,13855498,1
6291505,6285447,1
2987559,2820384,1
9699074,3241543,1
1742965,9932594,1
1742965,9667486,1
9932594,9667486,1
14143736,6518580,1
9522965,13972590,1
9522965,13969232,1
13972590,13969232,1
3982524,8281036,1
3982524,8101015,1
3982524,3826613,1
8281036,8101015,1
8281036,3826613,1
8101015,3826613,1
8387590,9214903,1
6990505,10452101,1
6967972,2255092,1
7314856,13785890,1
1970758,11455241,1
7455438,7978354,1
7455438,820143,1
7978354,820143,1
2726218,8828639,1
2726218,1052842,1
8828639,1052842,1
10689420,319798,1
2681135,2397360,1
2681135,2455508,1
2681135,11923138,1
2397360,2455508,1
2397360,11923138,1
2455508,11923138,1
2983932,11251091,1
10229970,3145550,1
10229970,10176488,1
3145550,10176488,1
3282338,38803,1
3282338,13036250,1
38803,13036250,1
4004859,11396866,1
7053385,8556844,1
7053385,7777643,1
8556844,7777643,1
11579391,11648170,1
11579391,1164736,1
11579391,11628018,1
11648170,1164736,1
11648170,11628018,1
1164736,11628018,1
6614729,11468211,1
6614729,13908026,1
11468211,13908026,1
186655,11136648,1
1989828,2006687,1
3274667,12515996,1
10990729,2079671,1
11982329,7996473,1
10363523,10062003,1
429997,436424,1
2931354,3714591,1
14143959,2876302,1
14182849,3915480,1
1695673,9702482,1
2135625,9520924,1
3344078,2476129,1
12713493,6721001,1
10166995,9094433,1
10166995,9357449,1
9094433,9357449,1
9001440,10088670,1
10986908,2393804,1
6859643,2279134,1
6859643,6851806,1
2279134,6851806,1
13189749,163405,1
7533716,1149824,1
12392022,6860571,1
136854,9268181,1
9355262,10177452,1
1829676,1491167,1
9153796,337666,1
5875538,6718122,1
2732239,6249219,1
12740573,6791173,1
10656972,2994004,1
3841118,4168043,1
1049091,6331515,1
1049091,3381791,1
1049091,1387715,1
1049091,6836052,1
1049091,9746723,1
6331515,3381791,1
6331515,1387715,1
6331515,6836052,1
6331515,9746723,1
3381791,1387715,1
3381791,6836052,1
3381791,9746723,1
1387715,6836052,1
1387715,9746723,1
6836052,9746723,1
12282793,13076031,1
2598582,3336315,1
2598582,12299918,1
2598582,2717425,1
3336315,12299918,1
3336315,2717425,1
12299918,2717425,1
12657117,13237333,1
5842,118672,1
3944597,3102272,1
3944597,1760680,1
3102272,1760680,1
11808324,1238480,1
6491272,6362636,1
876519,7281351,1
11915880,7753781,1
9160181,3352781,1
9160181,12754893,1
9160181,6618836,1
3352781,12754893,1
3352781,6618836,1
12754893,6618836,1
1160366,11290603,1
11809818,5949123,1
6323183,8702244,1
12626512,10413165,1
6998474,7970268,1
6828505,10572292,1
6828505,12525218,1
10572292,12525218,1
6741346,6731787,1
13692469,189443,1
6757020,13086993,1
8662330,1527029,1
580434,6065862,1
580434,8428284,1
6065862,8428284,1
9422717,9525341,1
13723251,11771931,1
357735,8777941,1
10325470,2816214,1
3384726,13792242,1
325299,9199444,1
9794703,3446935,1
164996,1441904,1
8422318,6429909,1
10142699,1293262,1
12799225,405269,1
7759516,3567591,1
281212,6581983,1
6298831,3834887,1
65659,9778300,1
13224567,8666657,1
6242028,2391384,1
6242028,2359477,1
6242028,10539537,1
2391384,2359477,1
2391384,10539537,1
2359477,10539537,1
10289591,10538854,1
8230282,1088908,1
8230282,7998017,1
1088908,7998017,1
13896872,9732512,1
3266763,8664451,1
9934314,731793,1
9560155,8952594,1
9267608,363535,1
13999872,6500612,1
13999872,10674964,1
6500612,10674964,1
1906313,1853758,1
8667078,71664,1
12518653,6831728,1
6236812,6264155,1
6236812,2728393,1
6264155,2728393,1
813489,6131443,1
10523356,10072682,1
9295644,13478094,1
9180801,6280732,1
9180801,3696652,1
6280732,3696652,1
6502428,13264424,1
6502428,11762414,1
13264424,11762414,1
12741927,9473624,1
11469328,5901732,1
966251,1183603,1
966251,8410930,1
1183603,8410930,1
2751680,9128712,1
12964688,2751524,1
12964688,9976751,1
2751524,9976751,1
6142643,11850014,1
2413236,6874906,1
2413236,3714397,1
2413236,10973225,1
2413236,2717205,1
6874906,3714397,1
6874906,10973225,1
6874906,2717205,1
3714397,10973225,1
3714397,2717205,1
10973225,2717205,1
10492433,10346120,1
12913193,3699742,1
9079146,8573932,1
8810660,8801905,1
10764730,13214813,1
10764730,2942923,1
13214813,2942923,1
2048983,2041675,1
2048983,2103411,1
2041675,2103411,1
12037802,7635056,1
13803581,3144446,1
3700439,13157191,1
6823005,12497968,1
13899165,12325433,1
13547328,3547411,1
9794708,9633968,1
13137646,3208560,1
7207780,10063200,1
7207780,10037021,1
10063200,10037021,1
6833506,13530145,1
8897014,3773708,1
2044876,2165550,1
339353,254660,1
1817173,11231071,1
10559431,10043088,1
8786835,5961743,1
8786835,8578715,1
5961743,8578715,1
2699063,8775325,1
2699063,10318016,1
2699063,2552578,1
2699063,10988519,1
8775325,10318016,1
8775325,2552578,1
8775325,10988519,1
10318016,2552578,1
10318016,10988519,1
2552578,10988519,1
13105132,12787296,1
3974984,13119801,1
3339218,13275960,1
3724860,3322736,1
3724860,9360463,1
3724860,8538948,1
3724860,9198356,1
3322736,9360463,1
3322736,8538948,1
3322736,9198356,1
9360463,8538948,1
9360463,9198356,1
8538948,9198356,1
2089120,11885231,1
9333421,6083782,1
13884766,13033178,1
9593096,1367530,1
9593096,2244246,1
1367530,2244246,1
7294400,12876275,1
10210601,9314561,1
10210601,6617209,1
9314561,6617209,1
11764094,12378715,1
10466305,14073902,1
11051199,4007904,1
8002474,12832039,1
6411887,13714669,1
7221920,10596473,1
926957,693668,1
1290223,453450,1
6219197,1878579,1
121124,92419,1
7938158,12092700,1
2316180,12540654,1
2439331,2406626,1
2439331,3288588,1
2406626,3288588,1
6390110,7054397,1
2958759,11213578,1
2696293,2018817,1
12222741,12549728,1
3347658,3327455,1
3347658,9678251,1
3327455,9678251,1
7471087,11274137,1
3724152,2049614,1
3724152,2070845,1
2049614,2070845,1
997075,12155018,1
13936101,13872302,1
13936101,13865185,1
13872302,13865185,1
8372238,10986316,1
8372238,8071539,1
10986316,8071539,1
13152514,1018401,1
13152514,1055104,1
13152514,69174,1
1018401,1055104,1
1018401,69174,1
1055104,69174,1
3987922,7507502,1
13906554,13544578,1
12699645,13241822,1
12699645,12398528,1
13241822,12398528,1
12945817,3292452,1
13926628,13615347,1
11973793,8226584,1
12955490,13688950,1
9381826,12500071,1
12173453,8406663,1
305179,9087574,1
579992,3051717,1
1541782,7068752,1
7983419,8017628,1
7983419,7868258,1
8017628,7868258,1
4185621,8625021,1
178764,146828,1
12607819,5909324,1
6496510,6412687,1
6496510,6394984,1
6412687,6394984,1
1052953,9010303,1
7483633,10144084,1
709154,7175024,1
13909658,2609271,1
13909658,2465880,1
2609271,2465880,1
9265188,9338746,1
9265188,9288678,1
9338746,9288678,1
279261,9276871,1
10799261,8755389,1
12811452,9332209,1
12811452,13178876,1
9332209,13178876,1
13527009,937734,1
13527009,8671292,1
937734,8671292,1
2925872,11240532,1
2197374,10238998,1
2746371,10095009,1
1650708,12125515,1
1650708,7389702,1
12125515,7389702,1
5959642,7168872,1
8572067,7115139,1
8427221,714868,1
8427221,8254303,1
714868,8254303,1
6917175,9800651,1
6917175,13281520,1
6917175,13327924,1
6917175,12535760,1
6917175,12833426,1
9800651,13281520,1
9800651,13327924,1
9800651,12535760,1
9800651,12833426,1
13281520,13327924,1
13281520,12535760,1
13281520,12833426,1
13327924,12535760,1
13327924,12833426,1
12535760,12833426,1
8462359,6375850,1
12113057,12023160,1
12113057,7034622,1
12113057,11947607,1
12023160,7034622,1
12023160,11947607,1
7034622,11947607,1
3754466,8979089,1
6904784,7664617,1
6133312,472343,1
6133312,618672,1
472343,618672,1
3340423,13269824,1
2807339,13266456,1
11319229,9463876,1
10164508,11379156,1
8219484,6465133,1
6044122,6155402,1
3734715,12857539,1
13040675,10298979,1
3202533,3691852,1
9086696,6746329,1
9364949,3688228,1
9263924,248005,1
8793036,9358029,1
8793036,10316451,1
9358029,10316451,1
6031689,649704,1
12714311,3490521,1
2658648,10988244,1
10316096,10521484,1
1325106,9310982,1
1325106,1408660,1
1325106,9591413,1
9310982,1408660,1
9310982,9591413,1
1408660,9591413,1
3427462,9912063,1
3790450,8976290,1
3598127,1747105,1
3704554,3565020,1
9545049,6645830,1
9545049,9341273,1
6645830,9341273,1
12486402,5895614,1
12486402,10385361,1
5895614,10385361,1
984940,11958009,1
7183893,808475,1
3025850,10687825,1
3246262,11928373,1
7882319,8341840,1
7581883,8664190,1
2697558,6272000,1
2697558,5843315,1
6272000,5843315,1
4005019,8358669,1
13239780,11999226,1
13239780,10566505,1
11999226,10566505,1
13932546,11892693,1
7947218,11942458,1
3729232,13557811,1
3729232,9263821,1
13557811,9263821,1
13162570,3889585,1
2034926,2089902,1
1388755,3784417,1
7938209,812540,1
11401864,11408146,1
8018574,7748678,1
8018574,9755410,1
7748678,9755410,1
13080717,11236214,1
263098,1101512,1
8602289,8177553,1
12746166,6785823,1
3173259,9774519,1
1821409,1792642,1
1821409,1634523,1
1792642,1634523,1
13532897,6215425,1
2386116,6221787,1
5944058,991896,1
5944058,1386048,1
991896,1386048,1
13244365,3299871,1
1737437,13371129,1
12488550,8905878,1
7354792,1013014,1
9616945,8027700,1
9616945,9571868,1
8027700,9571868,1
6111813,478911,1
767160,6023633,1
3185809,3142978,1
3185809,3126607,1
3185809,3603018,1
3142978,3126607,1
3142978,3603018,1
3126607,3603018,1
12757618,9045937,1
2006015,2024950,1
2006015,336860,1
2024950,336860,1
3109764,9378017,1
11880272,9320132,1
3983789,3240735,1
3983789,13887308,1
3983789,8530034,1
3240735,13887308,1
3240735,8530034,1
13887308,8530034,1
7894737,1090096,1
1747549,9845425,1
683957,6173481,1
13350983,1758683,1
2457398,6227905,1
8914809,10518560,1
7958389,12099163,1
13176106,1710460,1
7996849,12239996,1
12512581,6782209,1
7003940,2662895,1
7003940,13743961,1
2662895,13743961,1
4169977,4046884,1
11619134,12019614,1
2173303,12717890,1
2173303,1375057,1
12717890,1375057,1
13260447,293357,1
14047033,9397961,1
4009002,2878768,1
4009002,471912,1
2878768,471912,1
11260767,11203796,1
1208439,731340,1
253960,2567083,1
8930105,8978069,1
8930105,8909292,1
8978069,8909292,1
3770180,8979034,1
946515,7494278,1
946515,8492777,1
7494278,8492777,1
9666566,812211,1
9666566,806063,1
812211,806063,1
7843976,8285055,1
7843976,12031080,1
8285055,12031080,1
13871502,13872009,1
12955683,11092337,1
12955683,9472410,1
11092337,9472410,1
13015274,6751086,1
9218448,6822721,1
478316,5997216,1
3680399,1777494,1
2536486,10303853,1
2536486,9364427,1
2536486,2628079,1
10303853,9364427,1
10303853,2628079,1
9364427,2628079,1
12398409,12339358,1
12398409,3571794,1
12398409,3287579,1
12398409,9240046,1
12339358,3571794,1
12339358,3287579,1
12339358,9240046,1
3571794,3287579,1
3571794,9240046,1
3287579,9240046,1
11308728,8239809,1
3950329,12646038,1
3950329,9774530,1
12646038,9774530,1
12910341,2662061,1
7186968,7184994,1
3284702,7123957,1
10989248,2633346,1
1492859,8289468,1
2835762,66652,1
965008,3257346,1
13699895,13564034,1
142052,10565512,1
556163,6025040,1
293086,9292847,1
293086,356391,1
9292847,356391,1
11410879,10641895,1
8018256,1148401,1
8018256,946778,1
8018256,3272933,1
8018256,1183501,1
1148401,946778,1
1148401,3272933,1
1148401,1183501,1
946778,3272933,1
946778,1183501,1
3272933,1183501,1
96658,31351,1
446954,2739624,1
13769523,7466638,1
13769523,7634394,1
7466638,7634394,1
8069344,6819693,1
8359259,12120461,1
8741728,10851942,1
774842,7973420,1
12154135,7399387,1
6554710,6008814,1
11596725,941373,1
11596725,11589225,1
941373,11589225,1
11331426,8075411,1
6118155,6162724,1
6118155,11413979,1
6162724,11413979,1
10497395,2181611,1
1533966,8066570,1
9935306,3707126,1
3178440,13008323,1
13123956,13123955,1
6840376,9537543,1
11116285,11153284,1
1524371,6909542,1
1524371,1713896,1
6909542,1713896,1
6737166,12294455,1
3764735,9001118,1
1374072,9613154,1
2564954,2382863,1
1738110,9632833,1
11118779,3986324,1
8071135,13785364,1
11901297,7208274,1
9911727,3673709,1
6816489,13586681,1
6057919,6150323,1
6057919,734148,1
6150323,734148,1
9092123,9341079,1
9092123,9290983,1
9341079,9290983,1
9768728,3545961,1
11285908,11213386,1
11796509,11683251,1
11796509,11767223,1
11683251,11767223,1
972331,8493367,1
857974,859222,1
12491418,12763838,1
3779026,8917556,1
570255,5930561,1
1428141,11299428,1
1428141,1744811,1
11299428,1744811,1
12157526,8049176,1
3623441,14078047,1
967277,5888102,1
3257225,11892118,1
3257225,12521690,1
11892118,12521690,1
7212329,10138133,1
3692934,13283985,1
3692934,12317052,1
13283985,12317052,1
3336081,9726471,1
13756912,7304109,1
3812035,8891564,1
13395522,10316991,1
8534076,12007050,1
2125590,1696687,1
10368115,13072706,1
10368115,8871458,1
13072706,8871458,1
11658208,11107293,1
12719546,13540698,1
12719546,13625461,1
13540698,13625461,1
446565,13103940,1
8080689,3694633,1
10043288,10598548,1
6532195,13794847,1
9736324,9847024,1
971396,7861332,1
1977093,12105760,1
12854978,9775601,1
11700607,11717486,1
8898687,3792810,1
6164257,11832540,1
6164257,10625448,1
11832540,10625448,1
7178453,533263,1
3211302,9864338,1
2985379,6893149,1
11067654,11075015,1
3726842,9809969,1
3726842,9198122,1
9809969,9198122,1
6797891,13094593,1
10386678,6951708,1
7330417,278706,1
9784601,3228298,1
11112236,1441485,1
11112236,11034554,1
1441485,11034554,1
6475258,1488077,1
7604224,6377800,1
7604224,7986119,1
6377800,7986119,1
3823274,8993443,1
13676238,11883047,1
6694978,13002155,1
3773900,3811537,1
10985979,2750932,1
11470772,10215675,1
11470772,9443303,1
10215675,9443303,1
10700764,2995016,1
10700764,2535429,1
10700764,10756550,1
2995016,2535429,1
2995016,10756550,1
2535429,10756550,1
2207378,10576177,1
8564392,12125158,1
8271678,6500256,1
10667243,611011,1
